char,frequency,probability
孺,10,4.4936816140297773e-07
咛,10,4.4936816140297773e-07
碓,10,4.4936816140297773e-07
谟,10,4.4936816140297773e-07
秽,10,4.4936816140297773e-07
瘪,10,4.4936816140297773e-07
痧,10,4.4936816140297773e-07
戗,10,4.4936816140297773e-07
粿,10,4.4936816140297773e-07
鳝,10,4.4936816140297773e-07
痣,10,4.4936816140297773e-07
鳍,10,4.4936816140297773e-07
栎,10,4.4936816140297773e-07
啁,10,4.4936816140297773e-07
埇,10,4.4936816140297773e-07
猬,10,4.4936816140297773e-07
奘,10,4.4936816140297773e-07
泠,10,4.4936816140297773e-07
绫,10,4.4936816140297773e-07
庖,10,4.4936816140297773e-07
邕,10,4.4936816140297773e-07
螭,10,4.4936816140297773e-07
婀,10,4.4936816140297773e-07
惺,10,4.4936816140297773e-07
妒,10,4.4936816140297773e-07
鳀,10,4.4936816140297773e-07
葩,10,4.4936816140297773e-07
燊,10,4.4936816140297773e-07
箐,10,4.4936816140297773e-07
濂,10,4.4936816140297773e-07
癫,10,4.4936816140297773e-07
噙,10,4.4936816140297773e-07
弼,10,4.4936816140297773e-07
卅,10,4.4936816140297773e-07
搂,10,4.4936816140297773e-07
濑,10,4.4936816140297773e-07
匕,10,4.4936816140297773e-07
钇,10,4.4936816140297773e-07
赳,10,4.4936816140297773e-07
罘,10,4.4936816140297773e-07
虓,10,4.4936816140297773e-07
蕲,10,4.4936816140297773e-07
吋,10,4.4936816140297773e-07
瘁,9,4.0443134526267994e-07
诤,9,4.0443134526267994e-07
嫫,9,4.0443134526267994e-07
甪,9,4.0443134526267994e-07
穑,9,4.0443134526267994e-07
噎,9,4.0443134526267994e-07
旯,9,4.0443134526267994e-07
鹄,9,4.0443134526267994e-07
鲳,9,4.0443134526267994e-07
蚱,9,4.0443134526267994e-07
沣,9,4.0443134526267994e-07
汆,9,4.0443134526267994e-07
哧,9,4.0443134526267994e-07
毖,9,4.0443134526267994e-07
怵,9,4.0443134526267994e-07
佺,9,4.0443134526267994e-07
耧,9,4.0443134526267994e-07
窸,9,4.0443134526267994e-07
窣,9,4.0443134526267994e-07
颦,9,4.0443134526267994e-07
嗷,9,4.0443134526267994e-07
铱,9,4.0443134526267994e-07
峄,9,4.0443134526267994e-07
啮,9,4.0443134526267994e-07
诏,9,4.0443134526267994e-07
樽,9,4.0443134526267994e-07
诩,9,4.0443134526267994e-07
瞌,9,4.0443134526267994e-07
谲,9,4.0443134526267994e-07
爨,9,4.0443134526267994e-07
舂,9,4.0443134526267994e-07
淫,9,4.0443134526267994e-07
橇,9,4.0443134526267994e-07
趸,9,4.0443134526267994e-07
喱,9,4.0443134526267994e-07
芨,9,4.0443134526267994e-07
揖,9,4.0443134526267994e-07
佗,9,4.0443134526267994e-07
楸,9,4.0443134526267994e-07
吠,9,4.0443134526267994e-07
祇,9,4.0443134526267994e-07
浐,9,4.0443134526267994e-07
骧,9,4.0443134526267994e-07
抃,9,4.0443134526267994e-07
鸾,9,4.0443134526267994e-07
碲,9,4.0443134526267994e-07
籼,9,4.0443134526267994e-07
鹪,9,4.0443134526267994e-07
昶,9,4.0443134526267994e-07
蚤,9,4.0443134526267994e-07
劼,9,4.0443134526267994e-07
囫,9,4.0443134526267994e-07
囵,9,4.0443134526267994e-07
競,9,4.0443134526267994e-07
枧,9,4.0443134526267994e-07
郫,9,4.0443134526267994e-07
缂,9,4.0443134526267994e-07
貂,9,4.0443134526267994e-07
丐,9,4.0443134526267994e-07
戌,9,4.0443134526267994e-07
浃,9,4.0443134526267994e-07
沏,9,4.0443134526267994e-07
馄,9,4.0443134526267994e-07
饨,9,4.0443134526267994e-07
皴,9,4.0443134526267994e-07
箬,9,4.0443134526267994e-07
焘,9,4.0443134526267994e-07
抨,9,4.0443134526267994e-07
珙,9,4.0443134526267994e-07
芾,9,4.0443134526267994e-07
杵,9,4.0443134526267994e-07
痢,9,4.0443134526267994e-07
咣,9,4.0443134526267994e-07
馐,9,4.0443134526267994e-07
镉,9,4.0443134526267994e-07
戮,9,4.0443134526267994e-07
靰,9,4.0443134526267994e-07
鞡,9,4.0443134526267994e-07
垧,9,4.0443134526267994e-07
蝗,9,4.0443134526267994e-07
鸱,9,4.0443134526267994e-07
昉,8,3.594945291223822e-07
黟,8,3.594945291223822e-07
缇,8,3.594945291223822e-07
廪,8,3.594945291223822e-07
犄,8,3.594945291223822e-07
癸,8,3.594945291223822e-07
町,8,3.594945291223822e-07
镑,8,3.594945291223822e-07
鳖,8,3.594945291223822e-07
鸮,8,3.594945291223822e-07
芎,8,3.594945291223822e-07
驸,8,3.594945291223822e-07
鹞,8,3.594945291223822e-07
狡,8,3.594945291223822e-07
呻,8,3.594945291223822e-07
咤,8,3.594945291223822e-07
鸹,8,3.594945291223822e-07
舾,8,3.594945291223822e-07
艄,8,3.594945291223822e-07
叻,8,3.594945291223822e-07
俎,8,3.594945291223822e-07
靥,8,3.594945291223822e-07
绯,8,3.594945291223822e-07
圜,8,3.594945291223822e-07
缶,8,3.594945291223822e-07
鲫,8,3.594945291223822e-07
襁,8,3.594945291223822e-07
褓,8,3.594945291223822e-07
翀,8,3.594945291223822e-07
蹙,8,3.594945291223822e-07
砷,8,3.594945291223822e-07
鹩,8,3.594945291223822e-07
猗,8,3.594945291223822e-07
怼,8,3.594945291223822e-07
绺,8,3.594945291223822e-07
碛,8,3.594945291223822e-07
噜,8,3.594945291223822e-07
渌,8,3.594945291223822e-07
誊,8,3.594945291223822e-07
喹,8,3.594945291223822e-07
俸,8,3.594945291223822e-07
硐,8,3.594945291223822e-07
揠,8,3.594945291223822e-07
髫,8,3.594945291223822e-07
郾,8,3.594945291223822e-07
夭,8,3.594945291223822e-07
玑,8,3.594945291223822e-07
咄,8,3.594945291223822e-07
恫,8,3.594945291223822e-07
秣,8,3.594945291223822e-07
铰,8,3.594945291223822e-07
痫,8,3.594945291223822e-07
啜,8,3.594945291223822e-07
嬛,8,3.594945291223822e-07
踽,8,3.594945291223822e-07
奄,8,3.594945291223822e-07
鼐,8,3.594945291223822e-07
啬,8,3.594945291223822e-07
篼,8,3.594945291223822e-07
茛,8,3.594945291223822e-07
岘,8,3.594945291223822e-07
椴,8,3.594945291223822e-07
蝈,8,3.594945291223822e-07
蠢,8,3.594945291223822e-07
砝,8,3.594945291223822e-07
锱,8,3.594945291223822e-07
壬,8,3.594945291223822e-07
蛹,8,3.594945291223822e-07
椹,8,3.594945291223822e-07
鑑,8,3.594945291223822e-07
垱,8,3.594945291223822e-07
敕,8,3.594945291223822e-07
癣,8,3.594945291223822e-07
蹂,8,3.594945291223822e-07
躏,8,3.594945291223822e-07
鸬,7,3.145577129820844e-07
俚,7,3.145577129820844e-07
燮,7,3.145577129820844e-07
垚,7,3.145577129820844e-07
鞣,7,3.145577129820844e-07
薮,7,3.145577129820844e-07
锶,7,3.145577129820844e-07
锏,7,3.145577129820844e-07
觚,7,3.145577129820844e-07
柃,7,3.145577129820844e-07
塍,7,3.145577129820844e-07
伢,7,3.145577129820844e-07
坂,7,3.145577129820844e-07
鞅,7,3.145577129820844e-07
隰,7,3.145577129820844e-07
缃,7,3.145577129820844e-07
懦,7,3.145577129820844e-07
忖,7,3.145577129820844e-07
唉,7,3.145577129820844e-07
镭,7,3.145577129820844e-07
呃,7,3.145577129820844e-07
肱,7,3.145577129820844e-07
琬,7,3.145577129820844e-07
鱿,7,3.145577129820844e-07
擒,7,3.145577129820844e-07
嗤,7,3.145577129820844e-07
蜥,7,3.145577129820844e-07
喟,7,3.145577129820844e-07
甑,7,3.145577129820844e-07
栝,7,3.145577129820844e-07
蔻,7,3.145577129820844e-07
祐,7,3.145577129820844e-07
闳,7,3.145577129820844e-07
盬,7,3.145577129820844e-07
嘭,7,3.145577129820844e-07
涎,7,3.145577129820844e-07
泯,7,3.145577129820844e-07
杼,7,3.145577129820844e-07
丨,7,3.145577129820844e-07
睇,7,3.145577129820844e-07
戟,7,3.145577129820844e-07
煳,7,3.145577129820844e-07
炀,7,3.145577129820844e-07
戕,7,3.145577129820844e-07
髯,7,3.145577129820844e-07
铡,7,3.145577129820844e-07
酗,7,3.145577129820844e-07
鋕,7,3.145577129820844e-07
杓,7,3.145577129820844e-07
鸻,7,3.145577129820844e-07
沌,7,3.145577129820844e-07
戊,7,3.145577129820844e-07
鹜,7,3.145577129820844e-07
頫,7,3.145577129820844e-07
趵,7,3.145577129820844e-07
惆,7,3.145577129820844e-07
蘖,7,3.145577129820844e-07
唏,7,3.145577129820844e-07
辇,7,3.145577129820844e-07
铤,7,3.145577129820844e-07
喙,7,3.145577129820844e-07
叟,7,3.145577129820844e-07
硚,7,3.145577129820844e-07
溥,7,3.145577129820844e-07
裾,7,3.145577129820844e-07
鲞,7,3.145577129820844e-07
赅,7,3.145577129820844e-07
虱,7,3.145577129820844e-07
淝,7,3.145577129820844e-07
蹁,7,3.145577129820844e-07
醺,7,3.145577129820844e-07
讥,7,3.145577129820844e-07
嗲,7,3.145577129820844e-07
抔,7,3.145577129820844e-07
卣,7,3.145577129820844e-07
樯,7,3.145577129820844e-07
胯,7,3.145577129820844e-07
莪,7,3.145577129820844e-07
猷,7,3.145577129820844e-07
霈,7,3.145577129820844e-07
幺,7,3.145577129820844e-07
砀,7,3.145577129820844e-07
藿,7,3.145577129820844e-07
郯,7,3.145577129820844e-07
辎,7,3.145577129820844e-07
钕,7,3.145577129820844e-07
穣,7,3.145577129820844e-07
铯,6,2.6962089684178666e-07
袒,6,2.6962089684178666e-07
纰,6,2.6962089684178666e-07
楝,6,2.6962089684178666e-07
诰,6,2.6962089684178666e-07
洹,6,2.6962089684178666e-07
甭,6,2.6962089684178666e-07
犒,6,2.6962089684178666e-07
颀,6,2.6962089684178666e-07
愕,6,2.6962089684178666e-07
螯,6,2.6962089684178666e-07
淦,6,2.6962089684178666e-07
蟋,6,2.6962089684178666e-07
蟀,6,2.6962089684178666e-07
佯,6,2.6962089684178666e-07
唑,6,2.6962089684178666e-07
胛,6,2.6962089684178666e-07
啕,6,2.6962089684178666e-07
煸,6,2.6962089684178666e-07
秕,6,2.6962089684178666e-07
暌,6,2.6962089684178666e-07
囹,6,2.6962089684178666e-07
圄,6,2.6962089684178666e-07
鳅,6,2.6962089684178666e-07
熘,6,2.6962089684178666e-07
蜍,6,2.6962089684178666e-07
倮,6,2.6962089684178666e-07
崀,6,2.6962089684178666e-07
豉,6,2.6962089684178666e-07
嚯,6,2.6962089684178666e-07
箅,6,2.6962089684178666e-07
抻,6,2.6962089684178666e-07
邳,6,2.6962089684178666e-07
茆,6,2.6962089684178666e-07
箸,6,2.6962089684178666e-07
磺,6,2.6962089684178666e-07
禳,6,2.6962089684178666e-07
曈,6,2.6962089684178666e-07
痘,6,2.6962089684178666e-07
棹,6,2.6962089684178666e-07
钲,6,2.6962089684178666e-07
溏,6,2.6962089684178666e-07
碇,6,2.6962089684178666e-07
噻,6,2.6962089684178666e-07
饸,6,2.6962089684178666e-07
饹,6,2.6962089684178666e-07
兖,6,2.6962089684178666e-07
笈,6,2.6962089684178666e-07
藜,6,2.6962089684178666e-07
呋,6,2.6962089684178666e-07
痂,6,2.6962089684178666e-07
穰,6,2.6962089684178666e-07
鸵,6,2.6962089684178666e-07
噢,6,2.6962089684178666e-07
悻,6,2.6962089684178666e-07
鬟,6,2.6962089684178666e-07
喏,6,2.6962089684178666e-07
羿,6,2.6962089684178666e-07
嘌,6,2.6962089684178666e-07
呤,6,2.6962089684178666e-07
綮,6,2.6962089684178666e-07
蛏,6,2.6962089684178666e-07
诂,6,2.6962089684178666e-07
犇,6,2.6962089684178666e-07
骝,6,2.6962089684178666e-07
皙,6,2.6962089684178666e-07
翕,6,2.6962089684178666e-07
殚,6,2.6962089684178666e-07
於,6,2.6962089684178666e-07
瀼,6,2.6962089684178666e-07
璎,6,2.6962089684178666e-07
盹,6,2.6962089684178666e-07
荨,6,2.6962089684178666e-07
禊,6,2.6962089684178666e-07
宓,6,2.6962089684178666e-07
喵,6,2.6962089684178666e-07
谑,6,2.6962089684178666e-07
滢,6,2.6962089684178666e-07
厩,6,2.6962089684178666e-07
掳,6,2.6962089684178666e-07
憎,6,2.6962089684178666e-07
堇,6,2.6962089684178666e-07
氹,6,2.6962089684178666e-07
亶,6,2.6962089684178666e-07
狈,6,2.6962089684178666e-07
琍,6,2.6962089684178666e-07
燠,6,2.6962089684178666e-07
舐,6,2.6962089684178666e-07
璘,6,2.6962089684178666e-07
栢,6,2.6962089684178666e-07
溽,6,2.6962089684178666e-07
殓,6,2.6962089684178666e-07
寀,6,2.6962089684178666e-07
胗,6,2.6962089684178666e-07
蒗,6,2.6962089684178666e-07
疍,6,2.6962089684178666e-07
痱,6,2.6962089684178666e-07
曣,6,2.6962089684178666e-07
邨,6,2.6962089684178666e-07
膦,6,2.6962089684178666e-07
氆,6,2.6962089684178666e-07
氇,6,2.6962089684178666e-07
锟,5,2.2468408070148887e-07
迺,5,2.2468408070148887e-07
瞠,5,2.2468408070148887e-07
烔,5,2.2468408070148887e-07
诘,5,2.2468408070148887e-07
豺,5,2.2468408070148887e-07
槿,5,2.2468408070148887e-07
雎,5,2.2468408070148887e-07
娆,5,2.2468408070148887e-07
龈,5,2.2468408070148887e-07
罅,5,2.2468408070148887e-07
嗔,5,2.2468408070148887e-07
猾,5,2.2468408070148887e-07
锆,5,2.2468408070148887e-07
蠹,5,2.2468408070148887e-07
昳,5,2.2468408070148887e-07
獠,5,2.2468408070148887e-07
垟,5,2.2468408070148887e-07
旒,5,2.2468408070148887e-07
牯,5,2.2468408070148887e-07
逄,5,2.2468408070148887e-07
嚎,5,2.2468408070148887e-07
盥,5,2.2468408070148887e-07
焗,5,2.2468408070148887e-07
铳,5,2.2468408070148887e-07
蛾,5,2.2468408070148887e-07
鹟,5,2.2468408070148887e-07
搡,5,2.2468408070148887e-07
鳇,5,2.2468408070148887e-07
飚,5,2.2468408070148887e-07
嬷,5,2.2468408070148887e-07
唧,5,2.2468408070148887e-07
纣,5,2.2468408070148887e-07
颛,5,2.2468408070148887e-07
腩,5,2.2468408070148887e-07
鄠,5,2.2468408070148887e-07
馓,5,2.2468408070148887e-07
芃,5,2.2468408070148887e-07
挈,5,2.2468408070148887e-07
樾,5,2.2468408070148887e-07
菟,5,2.2468408070148887e-07
咩,5,2.2468408070148887e-07
湴,5,2.2468408070148887e-07
搐,5,2.2468408070148887e-07
罡,5,2.2468408070148887e-07
郅,5,2.2468408070148887e-07
橼,5,2.2468408070148887e-07
硖,5,2.2468408070148887e-07
謇,5,2.2468408070148887e-07
葭,5,2.2468408070148887e-07
孱,5,2.2468408070148887e-07
钯,5,2.2468408070148887e-07
眭,5,2.2468408070148887e-07
竽,5,2.2468408070148887e-07
揶,5,2.2468408070148887e-07
揄,5,2.2468408070148887e-07
戾,5,2.2468408070148887e-07
檄,5,2.2468408070148887e-07
倜,5,2.2468408070148887e-07
坭,5,2.2468408070148887e-07
迳,5,2.2468408070148887e-07
遑,5,2.2468408070148887e-07
怿,5,2.2468408070148887e-07
汞,5,2.2468408070148887e-07
镛,5,2.2468408070148887e-07
绉,5,2.2468408070148887e-07
腈,5,2.2468408070148887e-07
莜,5,2.2468408070148887e-07
硌,5,2.2468408070148887e-07
熵,5,2.2468408070148887e-07
樸,5,2.2468408070148887e-07
唬,5,2.2468408070148887e-07
睬,5,2.2468408070148887e-07
瑀,5,2.2468408070148887e-07
颌,5,2.2468408070148887e-07
蟆,5,2.2468408070148887e-07
锕,5,2.2468408070148887e-07
醅,5,2.2468408070148887e-07
頔,5,2.2468408070148887e-07
玷,5,2.2468408070148887e-07
圪,5,2.2468408070148887e-07
孀,5,2.2468408070148887e-07
杳,5,2.2468408070148887e-07
啖,5,2.2468408070148887e-07
虢,5,2.2468408070148887e-07
摈,5,2.2468408070148887e-07
谀,5,2.2468408070148887e-07
纭,5,2.2468408070148887e-07
斫,5,2.2468408070148887e-07
钏,5,2.2468408070148887e-07
硇,5,2.2468408070148887e-07
瘢,5,2.2468408070148887e-07
觥,5,2.2468408070148887e-07
铨,5,2.2468408070148887e-07
蹋,5,2.2468408070148887e-07
臊,5,2.2468408070148887e-07
耷,5,2.2468408070148887e-07
鳟,5,2.2468408070148887e-07
溴,5,2.2468408070148887e-07
馃,5,2.2468408070148887e-07
劁,5,2.2468408070148887e-07
觊,5,2.2468408070148887e-07
觎,5,2.2468408070148887e-07
鸨,5,2.2468408070148887e-07
鸲,5,2.2468408070148887e-07
鹀,5,2.2468408070148887e-07
琊,5,2.2468408070148887e-07
蔸,5,2.2468408070148887e-07
迕,5,2.2468408070148887e-07
柩,5,2.2468408070148887e-07
鹘,5,2.2468408070148887e-07
邡,5,2.2468408070148887e-07
螽,5,2.2468408070148887e-07
翚,4,1.797472645611911e-07
绡,4,1.797472645611911e-07
邈,4,1.797472645611911e-07
狒,4,1.797472645611911e-07
鸰,4,1.797472645611911e-07
嗯,4,1.797472645611911e-07
畹,4,1.797472645611911e-07
伉,4,1.797472645611911e-07
缱,4,1.797472645611911e-07
绻,4,1.797472645611911e-07
颔,4,1.797472645611911e-07
扈,4,1.797472645611911e-07
鱲,4,1.797472645611911e-07
耒,4,1.797472645611911e-07
雩,4,1.797472645611911e-07
玎,4,1.797472645611911e-07
丕,4,1.797472645611911e-07
慵,4,1.797472645611911e-07
镩,4,1.797472645611911e-07
筵,4,1.797472645611911e-07
锑,4,1.797472645611911e-07
栌,4,1.797472645611911e-07
稹,4,1.797472645611911e-07
恸,4,1.797472645611911e-07
甽,4,1.797472645611911e-07
盉,4,1.797472645611911e-07
辚,4,1.797472645611911e-07
鲷,4,1.797472645611911e-07
魆,4,1.797472645611911e-07
壅,4,1.797472645611911e-07
钤,4,1.797472645611911e-07
镞,4,1.797472645611911e-07
咴,4,1.797472645611911e-07
麂,4,1.797472645611911e-07
狞,4,1.797472645611911e-07
庑,4,1.797472645611911e-07
撅,4,1.797472645611911e-07
傩,4,1.797472645611911e-07
戬,4,1.797472645611911e-07
莴,4,1.797472645611911e-07
鲡,4,1.797472645611911e-07
舛,4,1.797472645611911e-07
埙,4,1.797472645611911e-07
埝,4,1.797472645611911e-07
镫,4,1.797472645611911e-07
桉,4,1.797472645611911e-07
坩,4,1.797472645611911e-07
馔,4,1.797472645611911e-07
瓞,4,1.797472645611911e-07
侑,4,1.797472645611911e-07
氡,4,1.797472645611911e-07
鲅,4,1.797472645611911e-07
暧,4,1.797472645611911e-07
鲛,4,1.797472645611911e-07
韡,4,1.797472645611911e-07
玳,4,1.797472645611911e-07
椤,4,1.797472645611911e-07
镠,4,1.797472645611911e-07
罂,4,1.797472645611911e-07
荸,4,1.797472645611911e-07
涠,4,1.797472645611911e-07
搔,4,1.797472645611911e-07
瘸,4,1.797472645611911e-07
赜,4,1.797472645611911e-07
龇,4,1.797472645611911e-07
屎,4,1.797472645611911e-07
焓,4,1.797472645611911e-07
醍,4,1.797472645611911e-07
醐,4,1.797472645611911e-07
陬,4,1.797472645611911e-07
龋,4,1.797472645611911e-07
讪,4,1.797472645611911e-07
疣,4,1.797472645611911e-07
鲥,4,1.797472645611911e-07
沆,4,1.797472645611911e-07
瀣,4,1.797472645611911e-07
颧,4,1.797472645611911e-07
瑗,4,1.797472645611911e-07
槭,4,1.797472645611911e-07
鬲,4,1.797472645611911e-07
钫,4,1.797472645611911e-07
璹,4,1.797472645611911e-07
垌,4,1.797472645611911e-07
茼,4,1.797472645611911e-07
湉,4,1.797472645611911e-07
逨,4,1.797472645611911e-07
峤,4,1.797472645611911e-07
莨,4,1.797472645611911e-07
绗,4,1.797472645611911e-07
蟥,4,1.797472645611911e-07
钐,4,1.797472645611911e-07
毬,4,1.797472645611911e-07
啭,4,1.797472645611911e-07
腓,4,1.797472645611911e-07
跽,4,1.797472645611911e-07
谪,4,1.797472645611911e-07
凫,4,1.797472645611911e-07
锺,4,1.797472645611911e-07
鋆,4,1.797472645611911e-07
鼋,4,1.797472645611911e-07
晞,4,1.797472645611911e-07
伲,4,1.797472645611911e-07
犟,4,1.797472645611911e-07
郦,4,1.797472645611911e-07
痈,4,1.797472645611911e-07
褡,4,1.797472645611911e-07
裢,4,1.797472645611911e-07
屣,4,1.797472645611911e-07
锷,4,1.797472645611911e-07
蹇,4,1.797472645611911e-07
刳,4,1.797472645611911e-07
蚵,4,1.797472645611911e-07
浈,4,1.797472645611911e-07
哞,4,1.797472645611911e-07
堌,4,1.797472645611911e-07
锛,4,1.797472645611911e-07
菅,4,1.797472645611911e-07
茕,4,1.797472645611911e-07
茱,4,1.797472645611911e-07
萸,4,1.797472645611911e-07
夼,4,1.797472645611911e-07
瞑,4,1.797472645611911e-07
筌,4,1.797472645611911e-07
暾,4,1.797472645611911e-07
襌,4,1.797472645611911e-07
踟,4,1.797472645611911e-07
蹰,4,1.797472645611911e-07
缬,4,1.797472645611911e-07
羸,4,1.797472645611911e-07
涑,4,1.797472645611911e-07
麽,4,1.797472645611911e-07
乜,4,1.797472645611911e-07
曌,4,1.797472645611911e-07
嫘,4,1.797472645611911e-07
蚜,4,1.797472645611911e-07
揆,4,1.797472645611911e-07
翳,4,1.797472645611911e-07
捭,4,1.797472645611911e-07
仂,4,1.797472645611911e-07
坌,4,1.797472645611911e-07
刽,4,1.797472645611911e-07
棼,4,1.797472645611911e-07
堎,3,1.3481044842089333e-07
坵,3,1.3481044842089333e-07
癯,3,1.3481044842089333e-07
弶,3,1.3481044842089333e-07
臃,3,1.3481044842089333e-07
缥,3,1.3481044842089333e-07
缈,3,1.3481044842089333e-07
嫡,3,1.3481044842089333e-07
蜢,3,1.3481044842089333e-07
轺,3,1.3481044842089333e-07
驷,3,1.3481044842089333e-07
揩,3,1.3481044842089333e-07
聱,3,1.3481044842089333e-07
蒌,3,1.3481044842089333e-07
逦,3,1.3481044842089333e-07
鹡,3,1.3481044842089333e-07
嘣,3,1.3481044842089333e-07
聖,3,1.3481044842089333e-07
玢,3,1.3481044842089333e-07
聒,3,1.3481044842089333e-07
妯,3,1.3481044842089333e-07
娌,3,1.3481044842089333e-07
菰,3,1.3481044842089333e-07
吡,3,1.3481044842089333e-07
啉,3,1.3481044842089333e-07
笤,3,1.3481044842089333e-07
佃,3,1.3481044842089333e-07
劏,3,1.3481044842089333e-07
箜,3,1.3481044842089333e-07
篌,3,1.3481044842089333e-07
剌,3,1.3481044842089333e-07
涔,3,1.3481044842089333e-07
跛,3,1.3481044842089333e-07
拃,3,1.3481044842089333e-07
轳,3,1.3481044842089333e-07
诛,3,1.3481044842089333e-07
嵛,3,1.3481044842089333e-07
巉,3,1.3481044842089333e-07
炝,3,1.3481044842089333e-07
叇,3,1.3481044842089333e-07
澂,3,1.3481044842089333e-07
縠,3,1.3481044842089333e-07
俣,3,1.3481044842089333e-07
蹶,3,1.3481044842089333e-07
宥,3,1.3481044842089333e-07
槎,3,1.3481044842089333e-07
虺,3,1.3481044842089333e-07
蜴,3,1.3481044842089333e-07
沄,3,1.3481044842089333e-07
淯,3,1.3481044842089333e-07
骎,3,1.3481044842089333e-07
氙,3,1.3481044842089333e-07
铋,3,1.3481044842089333e-07
臬,3,1.3481044842089333e-07
讫,3,1.3481044842089333e-07
帔,3,1.3481044842089333e-07
饔,3,1.3481044842089333e-07
飧,3,1.3481044842089333e-07
闩,3,1.3481044842089333e-07
腠,3,1.3481044842089333e-07
磻,3,1.3481044842089333e-07
鲎,3,1.3481044842089333e-07
龢,3,1.3481044842089333e-07
跫,3,1.3481044842089333e-07
泷,3,1.3481044842089333e-07
燹,3,1.3481044842089333e-07
牖,3,1.3481044842089333e-07
蜊,3,1.3481044842089333e-07
宀,3,1.3481044842089333e-07
脩,3,1.3481044842089333e-07
皲,3,1.3481044842089333e-07
蜉,3,1.3481044842089333e-07
氖,3,1.3481044842089333e-07
猥,3,1.3481044842089333e-07
鳏,3,1.3481044842089333e-07
鳑,3,1.3481044842089333e-07
鲏,3,1.3481044842089333e-07
榀,3,1.3481044842089333e-07
犸,3,1.3481044842089333e-07
蒹,3,1.3481044842089333e-07
屐,3,1.3481044842089333e-07
赧,3,1.3481044842089333e-07
帙,3,1.3481044842089333e-07
伥,3,1.3481044842089333e-07
朕,3,1.3481044842089333e-07
澹,3,1.3481044842089333e-07
谝,3,1.3481044842089333e-07
铼,3,1.3481044842089333e-07
悚,3,1.3481044842089333e-07
跂,3,1.3481044842089333e-07
诨,3,1.3481044842089333e-07
碶,3,1.3481044842089333e-07
耵,3,1.3481044842089333e-07
聍,3,1.3481044842089333e-07
撵,3,1.3481044842089333e-07
蝼,3,1.3481044842089333e-07
鏊,3,1.3481044842089333e-07
岢,3,1.3481044842089333e-07
铐,3,1.3481044842089333e-07
砭,3,1.3481044842089333e-07
倴,3,1.3481044842089333e-07
瑄,3,1.3481044842089333e-07
跖,3,1.3481044842089333e-07
笹,3,1.3481044842089333e-07
洺,3,1.3481044842089333e-07
蟑,3,1.3481044842089333e-07
珰,3,1.3481044842089333e-07
鹧,3,1.3481044842089333e-07
鸪,3,1.3481044842089333e-07
蕖,3,1.3481044842089333e-07
碜,3,1.3481044842089333e-07
爻,3,1.3481044842089333e-07
刈,3,1.3481044842089333e-07
洑,3,1.3481044842089333e-07
祓,3,1.3481044842089333e-07
饷,3,1.3481044842089333e-07
茔,3,1.3481044842089333e-07
栊,3,1.3481044842089333e-07
饧,3,1.3481044842089333e-07
鴽,3,1.3481044842089333e-07
溱,3,1.3481044842089333e-07
洙,3,1.3481044842089333e-07
胴,3,1.3481044842089333e-07
唔,3,1.3481044842089333e-07
鳙,3,1.3481044842089333e-07
鹎,3,1.3481044842089333e-07
菘,3,1.3481044842089333e-07
纨,3,1.3481044842089333e-07
鲵,3,1.3481044842089333e-07
荇,3,1.3481044842089333e-07
榷,3,1.3481044842089333e-07
踯,3,1.3481044842089333e-07
躅,3,1.3481044842089333e-07
牤,3,1.3481044842089333e-07
胫,3,1.3481044842089333e-07
觐,3,1.3481044842089333e-07
膻,3,1.3481044842089333e-07
郃,3,1.3481044842089333e-07
墉,3,1.3481044842089333e-07
浕,3,1.3481044842089333e-07
缄,3,1.3481044842089333e-07
欸,3,1.3481044842089333e-07
盅,3,1.3481044842089333e-07
貉,3,1.3481044842089333e-07
旼,3,1.3481044842089333e-07
麝,3,1.3481044842089333e-07
豕,3,1.3481044842089333e-07
磙,3,1.3481044842089333e-07
篦,3,1.3481044842089333e-07
桲,3,1.3481044842089333e-07
俟,3,1.3481044842089333e-07
绾,3,1.3481044842089333e-07
缵,3,1.3481044842089333e-07
邋,3,1.3481044842089333e-07
遢,3,1.3481044842089333e-07
箧,3,1.3481044842089333e-07
魇,3,1.3481044842089333e-07
飕,3,1.3481044842089333e-07
豢,3,1.3481044842089333e-07
忪,3,1.3481044842089333e-07
筘,3,1.3481044842089333e-07
酽,3,1.3481044842089333e-07
貘,3,1.3481044842089333e-07
醜,3,1.3481044842089333e-07
環,3,1.3481044842089333e-07
妾,3,1.3481044842089333e-07
偾,3,1.3481044842089333e-07
缯,3,1.3481044842089333e-07
飏,3,1.3481044842089333e-07
蛞,3,1.3481044842089333e-07
蝓,3,1.3481044842089333e-07
谞,3,1.3481044842089333e-07
喋,3,1.3481044842089333e-07
炤,3,1.3481044842089333e-07
囔,3,1.3481044842089333e-07
喔,3,1.3481044842089333e-07
窕,3,1.3481044842089333e-07
懑,3,1.3481044842089333e-07
棫,3,1.3481044842089333e-07
柰,3,1.3481044842089333e-07
崞,3,1.3481044842089333e-07
尅,3,1.3481044842089333e-07
蝮,3,1.3481044842089333e-07
泃,3,1.3481044842089333e-07
呴,3,1.3481044842089333e-07
鹚,2,8.987363228059555e-08
谘,2,8.987363228059555e-08
诒,2,8.987363228059555e-08
镬,2,8.987363228059555e-08
莳,2,8.987363228059555e-08
